gpt4omini,llama70b,llama8b,phi4,qwen7b,tulu3,scenario_power,scenario_expertise,scenario_stakes,scenario_emotional,scenario_formality,scenario_duration,user_initial_E,user_initial_A,user_initial_C,user_initial_N,user_initial_O,bot_initial_E,bot_initial_A,bot_initial_C,bot_initial_N,bot_initial_O,E_distance,A_distance,C_distance,N_distance,O_distance,conversation_sentiment,avg_user_reply,avg_bot_reply
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,17,40,23,4,26,10,34,36,34,40,7,6,-13,-30,-14,0.8,320.6,297.1
0,1,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,31,11,6,10,27,14,40,38,36,38,17,-29,-32,-26,-11,0.8,415.8,424.8
0,1,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,36,31,16,0,32,14,36,38,34,40,22,-5,-22,-34,-8,0.9,406.7,443.5
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,20,16,16,32,12,14,38,40,34,38,6,-22,-24,-2,-26,-0.7,372.8,418.3
0,1,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,9,21,36,7,29,8,40,33,34,40,1,-19,3,-27,-11,0.8,431.2,512.6
0,1,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,37,19,0,12,35,14,38,36,30,40,23,-19,-36,-18,-5,0.5,343.1,302.0
0,1,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,17,17,37,7,22,14,40,38,38,40,3,-23,-1,-31,-18,-0.7,419.9,392.8
0,1,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,24,4,40,33,32,8,40,36,32,40,16,-36,4,1,-8,-0.8,353.5,400.0
0,1,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,40,16,11,12,29,10,38,38,36,40,30,-22,-27,-24,-11,0.3,387.1,464.0
0,1,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,22,29,30,0,36,6,40,38,32,37,16,-11,-8,-32,-1,-0.4,443.0,481.6
0,1,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,40,23,19,19,36,8,38,36,34,40,32,-15,-17,-15,-4,0.8,340.5,336.0
0,1,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,18,25,40,10,28,8,40,36,36,40,10,-15,4,-26,-12,0.8,470.3,321.7
0,1,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,24,12,40,21,36,10,38,36,34,40,14,-26,4,-13,-4,-0.5,397.4,470.9
0,1,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,24,12,16,28,20,6,38,38,30,40,18,-26,-22,-2,-20,-0.8,366.1,405.7
0,1,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,5,40,17,10,17,10,38,38,34,40,-5,2,-21,-24,-23,0.9,303.4,451.9
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,40,40,40,36,36,8,38,40,34,40,32,2,0,2,-4,0.9,387.2,458.6
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,40,40,40,40,36,6,38,34,38,38,34,2,6,2,-2,1.0,313.6,359.2
0,1,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,40,40,40,40,36,6,38,36,38,40,34,2,4,2,-4,0.5,322.6,313.0
0,1,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,36,33,21,0,32,10,40,34,36,40,26,-7,-13,-36,-8,1.0,382.2,446.4
0,1,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,40,8,16,28,36,14,36,36,32,40,26,-28,-20,-4,-4,0.9,406.6,390.8
0,1,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,16,20,40,12,26,12,38,36,32,36,4,-18,4,-20,-10,0.9,272.7,296.7
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,17,21,40,10,32,9,38,30,38,40,8,-17,10,-28,-8,0.5,385.8,347.3
0,1,0,0,0,0,0.5,0.4,0.7,0.6,0.6,0.7,10,15,20,9,22,8,38,38,34,40,2,-23,-18,-25,-18,-0.7,275.1,368.0
0,1,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,21,40,23,12,26,8,40,34,34,38,13,0,-11,-22,-12,0.5,379.5,454.4
0,1,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,40,16,16,12,28,6,36,38,34,40,34,-20,-22,-22,-12,-0.8,402.9,482.9
0,1,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,16,3,11,17,25,8,36,38,34,38,8,-33,-27,-17,-13,-0.5,317.0,394.6
0,1,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,18,12,40,16,28,12,38,36,34,34,6,-26,4,-18,-6,0.9,360.5,392.5
0,1,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,27,16,4,23,29,8,36,34,32,40,19,-20,-30,-9,-11,0.8,324.8,293.3
0,1,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,36,5,16,8,26,10,36,38,34,40,26,-31,-22,-26,-14,-0.8,273.6,364.4
0,1,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,5,34,14,2,12,10,36,34,34,40,-5,-2,-20,-32,-28,0.5,355.6,419.0
0,1,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,4,4,40,12,12,10,40,36,32,39,-6,-36,4,-20,-27,0.8,431.5,402.6
0,1,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,12,19,40,12,32,14,40,38,38,39,-2,-21,2,-26,-7,0.9,413.5,436.1
0,1,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,16,8,24,22,4,10,36,34,36,36,6,-28,-10,-14,-32,0.5,287.7,371.9
0,1,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,28,32,13,0,28,14,38,38,36,40,14,-6,-25,-36,-12,0.3,369.0,454.3
0,1,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,20,4,30,29,28,12,40,34,36,38,8,-36,-4,-7,-10,-0.7,298.0,404.7
0,1,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,17,0,24,9,14,12,36,34,30,40,5,-36,-10,-21,-26,-0.8,403.4,476.6
0,1,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,10,28,17,14,23,19,40,40,36,40,-9,-12,-23,-22,-17,0.2,335.6,403.9
0,1,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,40,24,24,14,35,16,38,40,30,40,24,-14,-16,-16,-5,0.1,441.7,472.5
0,1,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,3,40,20,13,19,12,40,36,34,40,-9,0,-16,-21,-21,0.8,354.1,437.2
0,1,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,20,18,40,7,34,8,36,28,34,40,12,-18,12,-27,-6,-0.5,380.1,423.1
0,1,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,8,35,24,0,32,2,38,36,36,40,6,-3,-12,-36,-8,-0.8,321.5,353.2
0,1,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,12,17,40,15,22,16,34,35,38,40,-4,-17,5,-23,-18,0.9,325.0,315.9
0,1,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,40,15,17,16,28,10,40,37,38,40,30,-25,-20,-22,-12,0.2,311.7,422.1
0,1,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,21,0,20,21,24,8,36,38,34,40,13,-36,-18,-13,-16,0.4,290.3,381.0
0,1,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,24,0,36,28,33,14,38,38,34,40,10,-38,-2,-6,-7,0.2,365.4,394.3
0,1,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,32,12,13,8,31,9,38,38,38,40,23,-26,-25,-30,-9,-0.5,329.3,429.2
0,1,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,17,21,20,4,17,10,38,34,32,40,7,-17,-14,-28,-23,0.9,363.1,441.9
0,1,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,40,12,40,32,36,6,38,40,36,38,34,-26,0,-4,-2,0.6,353.7,427.7
0,1,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,20,13,40,16,24,12,36,38,36,40,8,-23,2,-20,-16,-0.5,380.4,494.9
0,1,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,40,12,3,9,32,10,36,36,36,40,30,-24,-33,-27,-8,0.1,273.6,392.9
0,1,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,12,26,2,6,13,12,40,38,34,36,0,-14,-36,-28,-23,-0.5,367.0,413.5
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,21,12,40,15,36,12,40,32,34,40,9,-28,8,-19,-4,0.8,405.1,345.7
0,1,0,0,0,0,0.6,0.4,0.7,0.3,0.8,0.7,37,21,1,21,33,12,38,36,32,40,25,-17,-35,-11,-7,0.2,30.2,28.1
0,1,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,1,37,14,17,17,12,40,32,32,40,-11,-3,-18,-15,-23,0.1,335.8,443.1
0,1,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,19,18,22,5,19,12,38,38,36,40,7,-20,-16,-31,-21,0.2,294.0,441.8
0,1,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,40,40,19,29,32,12,40,36,36,40,28,0,-17,-7,-8,0.9,401.9,420.7
0,1,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,13,17,36,4,21,11,40,35,32,40,2,-23,1,-28,-19,0.6,384.4,467.6
0,1,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,11,17,24,13,22,8,36,32,32,40,3,-19,-8,-19,-18,0.3,449.0,464.9
0,1,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,5,4,4,16,18,11,38,38,34,40,-6,-34,-34,-18,-22,-0.8,292.4,388.5
0,1,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,24,4,32,20,21,12,38,30,34,40,12,-34,2,-14,-19,0.2,389.4,408.6
0,1,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,23,12,27,0,16,6,40,40,36,38,17,-28,-13,-36,-22,-0.8,303.1,382.0
0,1,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,40,36,40,40,36,14,40,36,34,39,26,-4,4,6,-3,0.6,320.5,433.7
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,39,8,9,32,36,8,39,38,32,40,31,-31,-29,0,-4,-0.5,297.5,375.6
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,35,27,5,11,35,4,36,38,32,36,31,-9,-33,-21,-1,1.0,344.7,437.1
0,1,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,14,20,31,14,21,8,38,36,36,40,6,-18,-5,-22,-19,0.2,337.4,427.5
0,1,0,0,0,0,0.5,0.8,0.7,0.6,0.7,0.4,1,25,32,3,22,14,40,36,36,40,-13,-15,-4,-33,-18,-0.3,284.5,445.1
0,1,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,24,16,40,32,28,6,40,34,32,36,18,-24,6,0,-8,-0.6,414.4,426.6
0,1,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,21,16,40,20,35,8,40,30,31,36,13,-24,10,-11,-1,-0.5,392.4,350.2
0,1,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,20,12,32,0,22,10,40,31,36,40,10,-28,1,-36,-18,-0.8,376.8,482.9
0,1,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,40,24,24,11,36,10,38,37,32,40,30,-14,-13,-21,-4,0.7,375.7,436.6
0,1,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,8,15,40,9,19,10,38,38,34,40,-2,-23,2,-25,-21,-0.8,445.3,438.1
0,1,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,40,21,27,8,32,14,36,38,32,40,26,-15,-11,-24,-8,0.7,432.9,439.4
0,1,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,19,29,26,6,29,18,36,38,34,36,1,-7,-12,-28,-7,0.9,336.3,385.0
0,1,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,40,16,8,15,30,14,40,36,36,40,26,-24,-28,-21,-10,0.5,411.9,452.5
0,1,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,20,32,27,0,36,10,40,36,34,40,10,-8,-9,-34,-4,0.9,440.2,484.0
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,28,0,36,20,18,12,40,34,30,34,16,-40,2,-10,-16,-0.8,368.6,484.9
0,1,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,3,0,25,8,10,14,36,40,38,40,-11,-36,-15,-30,-30,-0.6,342.3,444.5
0,1,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,5,32,27,0,31,8,36,36,34,40,-3,-4,-9,-34,-9,-0.8,342.0,428.2
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,32,26,9,0,36,20,36,37,34,38,12,-10,-28,-34,-2,-0.7,362.5,442.7
0,1,0,0,0,0,0.5,0.8,0.7,0.6,0.7,0.4,12,16,40,12,23,10,36,34,36,38,2,-20,6,-24,-15,0.6,380.4,426.8
0,1,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,28,11,22,26,28,6,38,36,32,40,22,-27,-14,-6,-12,0.3,332.7,345.1
0,1,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,12,17,20,12,23,7,40,36,40,40,5,-23,-16,-28,-17,0.8,329.4,388.3
0,1,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,40,14,14,18,24,10,40,38,34,40,30,-26,-24,-16,-16,0.3,426.1,522.2
0,1,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,13,35,15,5,10,10,38,34,36,34,3,-3,-19,-31,-24,0.7,339.8,435.0
0,1,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,0,29,36,12,20,6,38,36,36,40,-6,-9,0,-24,-20,0.6,408.8,459.2
0,1,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,10,40,20,11,19,16,40,32,32,40,-6,0,-12,-21,-21,0.9,359.3,324.5
0,1,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,1,0,17,8,5,12,39,36,34,40,-11,-39,-19,-26,-35,-0.7,338.6,461.8
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,9,24,17,3,22,8,38,36,34,40,1,-14,-19,-31,-18,0.3,345.0,400.8
0,1,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,20,12,28,0,25,11,36,40,34,40,9,-24,-12,-34,-15,-0.7,308.7,391.5
0,1,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,40,24,17,8,36,12,36,36,34,40,28,-12,-19,-26,-4,-0.5,436.9,408.0
0,1,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,14,13,18,17,11,14,40,36,31,40,0,-27,-18,-14,-29,-0.6,398.7,353.7
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,11,16,36,4,16,4,36,34,32,40,7,-20,2,-28,-24,0.2,288.7,449.3
0,1,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,17,33,29,0,33,14,40,34,36,40,3,-7,-5,-36,-7,-0.6,397.1,474.4
0,1,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,20,40,24,11,24,12,38,38,38,40,8,2,-14,-27,-16,0.3,361.3,345.1
0,1,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,12,32,30,0,29,6,36,32,34,40,6,-4,-2,-34,-11,0.8,364.5,433.9
0,1,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,40,0,38,36,36,20,36,36,32,36,20,-36,2,4,0,-0.7,352.7,411.4
0,1,0,0,0,0,0.5,0.8,0.5,0.2,0.6,0.3,16,16,40,4,32,10,36,36,32,40,6,-20,4,-28,-8,0.8,374.5,436.4
0,1,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,1,5,5,23,18,6,34,36,34,40,-5,-29,-31,-11,-22,-0.8,302.7,414.5
0,1,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,15,17,40,16,21,10,36,31,34,40,5,-19,9,-18,-19,0.9,323.3,297.5
0,1,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,16,13,36,5,19,8,34,38,36,40,8,-21,-2,-31,-21,0.2,418.1,439.6
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,32,24,5,13,38,10,36,38,34,40,22,-12,-33,-21,-2,0.2,396.6,435.8
0,1,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,40,17,0,23,25,14,39,38,32,40,26,-22,-38,-9,-15,0.4,313.7,321.0
0,1,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,10,40,21,0,21,14,38,36,36,40,-4,2,-15,-36,-19,0.9,314.8,438.9
0,1,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,12,17,36,4,28,10,40,36,40,40,2,-23,0,-36,-12,-0.6,354.3,449.0
0,1,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,8,16,20,16,8,10,40,38,38,40,-2,-24,-18,-22,-32,0.2,342.1,388.6
0,1,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,40,40,36,40,36,12,38,38,34,36,28,2,-2,6,0,0.9,400.3,404.9
0,1,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,13,31,25,1,40,8,40,36,34,40,5,-9,-11,-33,0,0.1,307.7,445.0
0,1,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,12,16,36,0,21,11,36,34,40,40,1,-20,2,-40,-19,-0.9,356.0,387.1
0,1,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,36,40,40,40,36,14,38,38,30,40,22,2,2,10,-4,0.2,381.1,356.5
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,28,27,6,0,37,12,38,32,30,40,16,-11,-26,-30,-3,-0.6,359.5,412.8
0,1,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,10,16,36,20,17,12,38,36,32,40,-2,-22,0,-12,-23,0.7,372.3,455.6
0,1,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,37,31,3,0,32,18,36,32,32,40,19,-5,-29,-32,-8,-0.7,344.1,321.8
0,1,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,39,28,12,0,28,12,40,36,36,40,27,-12,-24,-36,-12,0.8,375.6,392.3
0,1,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,15,36,25,3,23,13,38,36,34,40,2,-2,-11,-31,-17,0.3,346.6,380.0
0,1,0,0,0,0,0.5,0.8,0.7,0.6,0.7,0.4,9,40,19,8,24,8,36,38,36,40,1,4,-19,-28,-16,0.7,261.6,312.8
0,1,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,20,24,0,2,20,11,40,38,30,40,9,-16,-38,-28,-20,0.2,361.2,405.8
0,1,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,10,25,0,9,29,12,38,38,38,36,-2,-13,-38,-29,-7,0.3,369.8,421.4
0,1,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,18,8,32,26,6,16,36,36,32,40,2,-28,-4,-6,-34,-0.5,342.6,424.3
0,1,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,24,13,17,27,20,6,34,38,32,40,18,-21,-21,-5,-20,-0.6,321.5,334.3
0,1,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,19,24,22,6,24,12,35,38,36,40,7,-11,-16,-30,-16,1.0,382.4,450.7
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,32,4,10,24,32,16,34,36,36,40,16,-30,-26,-12,-8,0.3,306.2,424.6
0,1,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,13,25,14,9,23,9,38,36,36,40,4,-13,-22,-27,-17,0.1,289.5,314.1
0,1,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,0,5,6,4,2,10,36,38,34,40,-10,-31,-32,-30,-38,-0.8,379.3,396.1
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,0,30,32,4,18,10,40,34,34,36,-10,-10,-2,-30,-18,-0.6,381.2,525.7
0,1,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,20,36,16,12,28,18,32,36,34,40,2,4,-20,-22,-12,1.0,397.0,500.9
0,1,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,27,40,15,25,34,8,38,38,38,40,19,2,-23,-13,-6,0.3,373.4,459.5
0,1,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,11,34,24,10,18,12,40,36,32,34,-1,-6,-12,-22,-16,0.9,383.9,388.1
0,1,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,2,14,31,19,22,7,34,36,34,40,-5,-20,-5,-15,-18,-0.8,334.0,459.0
0,1,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,17,40,29,12,27,8,40,36,32,36,9,0,-7,-20,-9,1.0,379.5,424.1
0,1,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,15,18,40,10,23,12,36,32,34,40,3,-18,8,-24,-17,0.1,399.7,429.5
0,1,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,11,27,32,3,23,10,36,38,34,40,1,-9,-6,-31,-17,0.9,380.2,454.1
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,20,16,25,14,8,12,38,34,34,40,8,-22,-9,-20,-32,-0.3,328.5,465.6
0,1,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,4,38,19,13,15,12,34,34,36,40,-8,4,-15,-23,-25,0.9,417.3,449.3
0,1,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,16,21,22,12,22,14,34,36,28,40,2,-13,-14,-16,-18,0.9,300.8,391.4
0,1,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,40,40,40,40,36,16,36,36,38,40,24,4,4,2,-4,1.0,284.4,379.5
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,34,36,35,18,36,14,38,38,30,37,20,-2,-3,-12,-1,0.5,442.4,362.6
0,1,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,16,4,19,21,24,14,38,36,34,40,2,-34,-17,-13,-16,0.3,297.8,313.3
0,1,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,16,31,11,8,17,16,36,33,36,40,0,-5,-22,-28,-23,0.5,346.9,427.4
0,1,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,12,16,25,20,8,5,36,38,38,39,7,-20,-13,-18,-31,-0.3,290.6,350.3
0,1,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,10,40,24,13,17,6,38,32,34,40,4,2,-8,-21,-23,0.9,355.2,407.5
0,1,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,14,23,26,11,26,12,40,30,32,40,2,-17,-4,-21,-14,0.2,337.8,446.7
0,1,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,39,19,0,9,32,12,40,30,36,40,27,-21,-30,-27,-8,0.9,304.2,317.0
0,1,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,12,26,22,8,28,12,40,36,34,40,0,-14,-14,-26,-12,0.9,392.4,417.9
0,1,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,16,12,28,0,18,8,38,34,36,40,8,-26,-6,-36,-22,-0.8,380.3,445.9
0,1,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,18,4,18,14,7,10,37,34,36,40,8,-33,-16,-22,-33,-0.7,359.1,494.8
0,1,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,14,0,18,20,15,10,36,33,32,40,4,-36,-15,-12,-25,-0.6,419.2,459.2
0,1,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,5,40,15,10,23,16,40,35,32,40,-11,0,-20,-22,-17,0.5,309.2,401.7
0,1,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,4,16,33,28,22,16,38,36,36,36,-12,-22,-3,-8,-14,0.2,368.1,357.7
0,1,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,0,34,16,16,18,6,36,38,36,40,-6,-2,-22,-20,-22,0.9,362.4,364.3
0,1,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,17,12,19,13,9,10,36,36,32,39,7,-24,-17,-19,-30,0.5,369.8,392.9
0,1,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,16,40,18,7,26,14,38,33,30,40,2,2,-15,-23,-14,0.1,306.2,355.8
0,1,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,20,16,40,12,25,10,40,38,30,38,10,-24,2,-18,-13,0.5,431.8,386.9
0,1,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,24,3,9,10,30,8,40,36,36,39,16,-37,-27,-26,-9,-0.4,247.3,394.0
0,1,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,37,15,0,14,32,6,38,36,36,40,31,-23,-36,-22,-8,0.6,363.6,438.0
0,1,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,33,14,4,20,27,14,36,36,34,38,19,-22,-32,-14,-11,0.3,417.1,370.2
0,1,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,8,24,14,5,23,10,36,32,34,40,-2,-12,-18,-29,-17,0.2,386.3,445.8
0,1,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,24,8,36,28,28,9,38,36,34,40,15,-30,0,-6,-12,-0.7,218.5,355.9
0,1,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,37,14,0,9,31,14,38,36,35,36,23,-24,-36,-26,-5,-0.5,323.3,416.3
0,1,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,12,12,28,14,0,8,36,38,34,40,4,-24,-10,-20,-40,0.5,240.6,368.1
0,1,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,19,20,40,16,29,6,38,36,34,40,13,-18,4,-18,-11,0.9,418.6,442.7
0,1,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,18,8,40,32,32,14,40,36,36,40,4,-32,4,-4,-8,-0.7,313.7,436.1
0,1,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,15,16,40,1,24,10,38,36,34,40,5,-22,4,-33,-16,-0.4,419.6,428.2
0,1,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,9,16,40,24,8,6,40,38,36,40,3,-24,2,-12,-32,0.9,253.1,241.7
0,1,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,40,14,8,13,27,10,40,34,32,40,30,-26,-26,-19,-13,0.3,342.3,322.2
0,1,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,28,8,0,18,20,10,40,38,36,40,18,-32,-38,-18,-20,0.9,286.8,363.3
0,1,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,40,19,25,36,35,8,40,38,32,40,32,-21,-13,4,-5,1.0,407.7,384.5
0,1,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,37,40,13,21,30,8,38,36,34,36,29,2,-23,-13,-6,0.9,300.2,375.7
