gpt4o,gpt4omini,llama8b,phi4,qwen7b,mistral,gemma,scenario_power,scenario_expertise,scenario_stakes,scenario_emotional,scenario_formality,scenario_duration,user_initial_E,user_initial_A,user_initial_C,user_initial_N,user_initial_O,bot_initial_E,bot_initial_A,bot_initial_C,bot_initial_N,bot_initial_O,E_distance,A_distance,C_distance,N_distance,O_distance,conversation_sentiment,avg_user_reply,avg_bot_reply
1,0,0,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,43.5,50.0,45.75,46.0,49.25,35,46,40,40,45,8.5,4.0,5.75,6.0,4.25,1.0,29.1,0.0
1,0,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,15.5,16.5,14.5,17.25,11.25,35,46,40,40,45,-19.5,-29.5,-25.5,-22.75,-33.75,-0.6,26.6,0.0
1,0,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,1.0,25.6,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,19.5,29.5,26.75,26.0,29.75,35,46,40,40,45,-15.5,-16.5,-13.25,-14.0,-15.25,0.8,27.6,0.0
1,0,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,47.0,10.0,37.75,46.0,46.0,35,46,40,40,45,12.0,-36.0,-2.25,6.0,1.0,0.9,25.1,0.0
1,0,0,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,1.0,24.2,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,46.0,33.25,11.5,10.0,42.5,35,46,40,40,45,11.0,-12.75,-28.5,-30.0,-2.5,1.0,25.2,0.0
1,0,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,0.9,27.6,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,21.5,48.75,30.0,22.5,32.0,35,46,40,40,45,-13.5,2.75,-10.0,-17.5,-13.0,1.0,26.7,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,11.25,34.5,28.0,25.25,22.5,35,46,40,40,45,-23.75,-11.5,-12.0,-14.75,-22.5,0.9,25.4,0.0
1,0,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,41.0,48.5,37.0,30.25,35.5,35,46,40,40,45,6.0,2.5,-3.0,-9.75,-9.5,1.0,25.0,0.0
1,0,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,29.75,26.75,50.0,29.0,31.0,35,46,40,40,45,-5.25,-19.25,10.0,-11.0,-14.0,-0.4,31.4,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,29.0,10.5,16.25,24.5,15.75,35,46,40,40,45,-6.0,-35.5,-23.75,-15.5,-29.25,-0.3,24.4,0.0
1,0,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,46.0,21.5,10.75,22.75,34.0,35,46,40,40,45,11.0,-24.5,-29.25,-17.25,-11.0,0.9,24.9,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,18.0,41.5,20.25,19.75,15.75,35,46,40,40,45,-17.0,-4.5,-19.75,-20.25,-29.25,1.0,26.2,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,30.0,28.25,47.75,22.25,38.75,35,46,40,40,45,-5.0,-17.75,7.75,-17.75,-6.25,0.9,25.6,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,35.25,22.0,24.25,28.75,33.5,35,46,40,40,45,0.25,-24.0,-15.75,-11.25,-11.5,1.0,23.7,0.0
1,0,0,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,50.0,50.0,45.75,46.0,49.25,35,46,40,40,45,15.0,4.0,5.75,6.0,4.25,1.0,32.0,0.0
1,0,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,35.0,13.5,44.0,35.25,42.0,35,46,40,40,45,0.0,-32.5,4.0,-4.75,-3.0,1.0,26.8,0.0
1,0,0,0,0,0,0,0.6,0.4,0.7,0.3,0.8,0.7,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,1.0,25.6,0.0
1,0,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,30.0,18.0,34.25,42.0,30.0,35,46,40,40,45,-5.0,-28.0,-5.75,2.0,-15.0,0.9,22.2,0.0
1,0,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,24.5,33.5,28.0,26.25,31.0,35,46,40,40,45,-10.5,-12.5,-12.0,-13.75,-14.0,0.2,27.5,0.0
1,0,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,21.25,41.5,27.5,18.75,34.25,35,46,40,40,45,-13.75,-4.5,-12.5,-21.25,-10.75,0.6,26.0,0.0
1,0,0,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,33.0,10.5,30.75,37.5,20.5,35,46,40,40,45,-2.0,-35.5,-9.25,-2.5,-24.5,1.0,25.1,0.0
1,0,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,24.0,34.25,14.25,29.75,26.75,35,46,40,40,45,-11.0,-11.75,-25.75,-10.25,-18.25,1.0,21.9,0.0
1,0,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,49.0,33.0,31.25,40.0,40.5,35,46,40,40,45,14.0,-13.0,-8.75,0.0,-4.5,1.0,29.1,0.0
1,0,0,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,21.5,48.75,30.0,22.5,32.0,35,46,40,40,45,-13.5,2.75,-10.0,-17.5,-13.0,1.0,25.6,0.0
1,0,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,41.0,48.5,37.0,30.25,35.5,35,46,40,40,45,6.0,2.5,-3.0,-9.75,-9.5,0.9,25.0,0.0
1,0,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,23.25,29.75,47.75,23.75,29.5,35,46,40,40,45,-11.75,-16.25,7.75,-16.25,-15.5,0.9,25.3,0.0
1,0,0,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,46.0,24.75,19.75,43.0,44.0,35,46,40,40,45,11.0,-21.25,-20.25,3.0,-1.0,1.0,20.0,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,25.5,50.0,29.75,24.0,38.25,35,46,40,40,45,-9.5,4.0,-10.25,-16.0,-6.75,1.0,24.6,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,17.25,44.5,28.75,16.0,30.25,35,46,40,40,45,-17.75,-1.5,-11.25,-24.0,-14.75,1.0,25.2,0.0
1,0,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,20.0,31.25,44.5,33.5,17.25,35,46,40,40,45,-15.0,-14.75,4.5,-6.5,-27.75,0.9,24.4,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,31.5,21.0,23.5,35.75,29.5,35,46,40,40,45,-3.5,-25.0,-16.5,-4.25,-15.5,0.9,26.6,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,30.0,17.25,27.75,22.25,17.0,35,46,40,40,45,-5.0,-28.75,-12.25,-17.75,-28.0,-0.6,25.7,0.0
1,0,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,30.0,17.0,23.25,35.25,27.25,35,46,40,40,45,-5.0,-29.0,-16.75,-4.75,-17.75,-0.5,25.4,0.0
1,0,0,0,0,0,0,0.6,0.4,0.7,0.3,0.8,0.7,44.75,23.75,11.75,20.75,37.5,35,46,40,40,45,9.75,-22.25,-28.25,-19.25,-7.5,1.0,24.2,0.0
1,0,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,50.0,50.0,45.75,46.0,49.25,35,46,40,40,45,15.0,4.0,5.75,6.0,4.25,1.0,26.5,0.0
1,0,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,23.25,29.75,47.75,23.75,29.5,35,46,40,40,45,-11.75,-16.25,7.75,-16.25,-15.5,1.0,27.9,0.0
1,0,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,30.0,18.25,10.0,32.0,27.5,35,46,40,40,45,-5.0,-27.75,-30.0,-8.0,-17.5,0.9,25.3,0.0
1,0,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,30.0,22.25,10.5,40.5,22.75,35,46,40,40,45,-5.0,-23.75,-29.5,0.5,-22.25,0.9,27.5,0.0
1,0,0,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,17.25,44.5,28.75,16.0,30.25,35,46,40,40,45,-17.75,-1.5,-11.25,-24.0,-14.75,0.9,26.1,0.0
1,0,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,31.0,25.5,25.5,41.5,33.75,35,46,40,40,45,-4.0,-20.5,-14.5,1.5,-11.25,0.1,26.0,0.0
1,0,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,20.0,31.25,44.5,33.5,17.25,35,46,40,40,45,-15.0,-14.75,4.5,-6.5,-27.75,0.5,26.0,0.0
1,0,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,27.75,45.5,23.5,21.75,29.75,35,46,40,40,45,-7.25,-0.5,-16.5,-18.25,-15.25,1.0,24.5,0.0
1,0,0,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,21.5,48.75,30.0,22.5,32.0,35,46,40,40,45,-13.5,2.75,-10.0,-17.5,-13.0,1.0,25.8,0.0
1,0,0,0,0,0,0,0.5,0.8,0.5,0.2,0.6,0.3,21.75,31.0,41.25,28.75,31.25,35,46,40,40,45,-13.25,-15.0,1.25,-11.25,-13.75,1.0,28.2,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,50.0,50.0,45.75,46.0,49.25,35,46,40,40,45,15.0,4.0,5.75,6.0,4.25,1.0,24.7,0.0
1,0,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,15.0,38.0,33.25,26.25,28.5,35,46,40,40,45,-20.0,-8.0,-6.75,-13.75,-16.5,0.9,25.6,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,21.5,48.75,30.0,22.5,32.0,35,46,40,40,45,-13.5,2.75,-10.0,-17.5,-13.0,0.9,24.0,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,40.75,22.25,44.0,38.5,41.5,35,46,40,40,45,5.75,-23.75,4.0,-1.5,-3.5,0.9,22.0,0.0
1,0,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,50.0,50.0,45.75,46.0,49.25,35,46,40,40,45,15.0,4.0,5.75,6.0,4.25,1.0,24.8,0.0
1,0,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,25.25,40.0,50.0,31.75,38.5,35,46,40,40,45,-9.75,-6.0,10.0,-8.25,-6.5,1.0,23.2,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,45.5,38.0,10.75,10.0,40.0,35,46,40,40,45,10.5,-8.0,-29.25,-30.0,-5.0,-0.6,27.2,0.0
1,0,0,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,17.25,44.5,28.75,16.0,30.25,35,46,40,40,45,-17.75,-1.5,-11.25,-24.0,-14.75,1.0,23.7,0.0
1,0,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,20.0,31.25,44.5,33.5,17.25,35,46,40,40,45,-15.0,-14.75,4.5,-6.5,-27.75,1.0,4.8,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,46.0,18.75,10.5,34.75,38.0,35,46,40,40,45,11.0,-27.25,-29.5,-5.25,-7.0,0.5,25.2,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,24.5,49.75,18.75,26.0,30.0,35,46,40,40,45,-10.5,3.75,-21.25,-14.0,-15.0,1.0,25.2,0.0
1,0,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,44.75,23.75,11.75,20.75,37.5,35,46,40,40,45,9.75,-22.25,-28.25,-19.25,-7.5,1.0,23.4,0.0
1,0,0,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,26.5,32.75,28.75,28.5,30.75,35,46,40,40,45,-8.5,-13.25,-11.25,-11.5,-14.25,0.1,9.7,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,46.0,33.25,11.5,10.0,42.5,35,46,40,40,45,11.0,-12.75,-28.5,-30.0,-2.5,1.0,24.5,0.0
1,0,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,33.5,10.0,10.0,38.0,23.5,35,46,40,40,45,-1.5,-36.0,-30.0,-2.0,-21.5,0.4,23.7,0.0
1,0,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,31.0,25.5,25.5,41.5,33.75,35,46,40,40,45,-4.0,-20.5,-14.5,1.5,-11.25,-0.7,25.7,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,23.5,29.0,44.75,32.0,22.25,35,46,40,40,45,-11.5,-17.0,4.75,-8.0,-22.75,0.9,22.4,0.0
1,0,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,46.0,21.5,10.75,22.75,34.0,35,46,40,40,45,11.0,-24.5,-29.25,-17.25,-11.0,0.9,25.3,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,24.5,28.5,11.5,26.0,28.5,35,46,40,40,45,-10.5,-17.5,-28.5,-14.0,-16.5,0.9,23.3,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,33.5,10.0,10.0,38.0,23.5,35,46,40,40,45,-1.5,-36.0,-30.0,-2.0,-21.5,-0.8,24.5,0.0
1,0,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,15.75,25.25,38.25,40.25,20.5,35,46,40,40,45,-19.25,-20.75,-1.75,0.25,-24.5,1.0,25.5,0.0
1,0,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,28.5,25.25,33.25,41.5,32.0,35,46,40,40,45,-6.5,-20.75,-6.75,1.5,-13.0,0.9,26.2,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,20.0,31.25,44.5,33.5,17.25,35,46,40,40,45,-15.0,-14.75,4.5,-6.5,-27.75,0.9,26.6,0.0
1,0,0,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,19.0,45.75,32.75,12.5,36.25,35,46,40,40,45,-16.0,-0.25,-7.25,-27.5,-8.75,0.9,25.0,0.0
1,0,0,0,0,0,0,0.5,0.4,0.7,0.6,0.6,0.7,46.0,31.0,12.5,27.25,46.0,35,46,40,40,45,11.0,-15.0,-27.5,-12.75,1.0,1.0,23.9,0.0
1,0,0,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,17.25,24.5,42.75,39.25,23.25,35,46,40,40,45,-17.75,-21.5,2.75,-0.75,-21.75,0.9,28.0,0.0
1,0,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,0.3,26.7,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,46.0,24.75,19.75,43.0,44.0,35,46,40,40,45,11.0,-21.25,-20.25,3.0,-1.0,1.0,26.4,0.0
1,0,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,35.75,24.0,25.5,29.25,34.75,35,46,40,40,45,0.75,-22.0,-14.5,-10.75,-10.25,-0.7,21.5,0.0
1,0,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,33.5,10.0,10.0,38.0,23.5,35,46,40,40,45,-1.5,-36.0,-30.0,-2.0,-21.5,-0.8,26.1,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,30.0,26.0,26.0,42.0,22.0,35,46,40,40,45,-5.0,-20.0,-14.0,2.0,-23.0,-0.7,8.6,0.0
1,0,0,0,0,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,31.75,31.0,49.0,23.25,44.75,35,46,40,40,45,-3.25,-15.0,9.0,-16.75,-0.25,-0.4,26.4,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,11.0,14.0,32.5,44.0,26.25,35,46,40,40,45,-24.0,-32.0,-7.5,4.0,-18.75,0.7,20.5,0.0
1,0,0,0,0,0,0,0.5,0.8,0.5,0.2,0.6,0.3,11.0,27.5,12.25,15.75,14.25,35,46,40,40,45,-24.0,-18.5,-27.75,-24.25,-30.75,0.8,23.7,0.0
1,0,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,26.5,32.75,28.75,28.5,30.75,35,46,40,40,45,-8.5,-13.25,-11.25,-11.5,-14.25,0.8,25.0,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,49.0,33.0,31.25,40.0,40.5,35,46,40,40,45,14.0,-13.0,-8.75,0.0,-4.5,1.0,26.3,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,28.5,25.25,33.25,41.5,32.0,35,46,40,40,45,-6.5,-20.75,-6.75,1.5,-13.0,0.9,22.5,0.0
1,0,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,15.5,16.5,14.5,17.25,11.25,35,46,40,40,45,-19.5,-29.5,-25.5,-22.75,-33.75,-0.7,28.0,0.0
1,0,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,21.5,48.75,30.0,22.5,32.0,35,46,40,40,45,-13.5,2.75,-10.0,-17.5,-13.0,1.0,21.9,0.0
1,0,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,25.25,40.0,50.0,31.75,38.5,35,46,40,40,45,-9.75,-6.0,10.0,-8.25,-6.5,0.9,25.7,0.0
1,0,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,33.5,10.0,10.0,38.0,23.5,35,46,40,40,45,-1.5,-36.0,-30.0,-2.0,-21.5,0.8,23.9,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,44.75,23.75,11.75,20.75,37.5,35,46,40,40,45,9.75,-22.25,-28.25,-19.25,-7.5,1.0,22.7,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,30.0,17.0,23.25,35.25,27.25,35,46,40,40,45,-5.0,-29.0,-16.75,-4.75,-17.75,-0.5,24.8,0.0
1,0,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,28.5,28.5,50.0,30.5,35.0,35,46,40,40,45,-6.5,-17.5,10.0,-9.5,-10.0,0.9,26.4,0.0
1,0,0,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,45.5,38.0,10.75,10.0,40.0,35,46,40,40,45,10.5,-8.0,-29.25,-30.0,-5.0,0.4,26.7,0.0
1,0,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,29.75,26.75,50.0,29.0,31.0,35,46,40,40,45,-5.25,-19.25,10.0,-11.0,-14.0,0.9,26.6,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,16.75,25.25,40.0,37.75,22.25,35,46,40,40,45,-18.25,-20.75,0.0,-2.25,-22.75,0.9,27.1,0.0
1,0,0,0,0,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,45.5,29.0,13.75,18.75,35.0,35,46,40,40,45,10.5,-17.0,-26.25,-21.25,-10.0,0.8,24.9,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,26.75,50.0,28.5,23.5,40.5,35,46,40,40,45,-8.25,4.0,-11.5,-16.5,-4.5,1.0,25.4,0.0
1,0,0,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,29.75,26.75,50.0,29.0,31.0,35,46,40,40,45,-5.25,-19.25,10.0,-11.0,-14.0,0.9,25.1,0.0
1,0,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,24.5,49.75,18.75,26.0,30.0,35,46,40,40,45,-10.5,3.75,-21.25,-14.0,-15.0,0.9,25.6,0.0
1,0,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,26.75,28.75,40.25,34.75,30.75,35,46,40,40,45,-8.25,-17.25,0.25,-5.25,-14.25,0.9,26.8,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,47.0,10.0,37.75,46.0,46.0,35,46,40,40,45,12.0,-36.0,-2.25,6.0,1.0,0.9,26.8,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,46.5,36.75,24.25,35.75,44.5,35,46,40,40,45,11.5,-9.25,-15.75,-4.25,-0.5,1.0,23.8,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,28.5,25.25,33.25,41.5,32.0,35,46,40,40,45,-6.5,-20.75,-6.75,1.5,-13.0,0.9,22.2,0.0
1,0,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,12.25,20.0,25.75,26.0,20.75,35,46,40,40,45,-22.75,-26.0,-14.25,-14.0,-24.25,0.1,25.2,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,27.25,45.5,33.5,19.5,45.75,35,46,40,40,45,-7.75,-0.5,-6.5,-20.5,0.75,1.0,30.0,0.0
1,0,0,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,23.25,29.75,47.75,23.75,29.5,35,46,40,40,45,-11.75,-16.25,7.75,-16.25,-15.5,0.9,27.4,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,48.5,43.5,31.25,27.5,44.25,35,46,40,40,45,13.5,-2.5,-8.75,-12.5,-0.75,1.0,25.7,0.0
1,0,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,13.5,16.0,48.5,44.0,22.25,35,46,40,40,45,-21.5,-30.0,8.5,4.0,-22.75,0.9,26.7,0.0
1,0,0,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,23.25,29.75,47.75,23.75,29.5,35,46,40,40,45,-11.75,-16.25,7.75,-16.25,-15.5,1.0,26.4,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,33.0,10.5,30.75,37.5,20.5,35,46,40,40,45,-2.0,-35.5,-9.25,-2.5,-24.5,0.8,24.6,0.0
1,0,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,28.5,25.25,33.25,41.5,32.0,35,46,40,40,45,-6.5,-20.75,-6.75,1.5,-13.0,0.8,23.0,0.0
1,0,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,1.0,29.6,0.0
1,0,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,19.75,49.0,28.25,22.25,31.25,35,46,40,40,45,-15.25,3.0,-11.75,-17.75,-13.75,0.9,26.6,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,24.5,28.5,11.5,26.0,28.5,35,46,40,40,45,-10.5,-17.5,-28.5,-14.0,-16.5,0.9,24.5,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,18.0,41.5,20.25,19.75,15.75,35,46,40,40,45,-17.0,-4.5,-19.75,-20.25,-29.25,0.9,25.5,0.0
1,0,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,17.25,24.5,42.75,39.25,23.25,35,46,40,40,45,-17.75,-21.5,2.75,-0.75,-21.75,1.0,23.9,0.0
1,0,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,14.25,44.0,26.25,33.0,27.5,35,46,40,40,45,-20.75,-2.0,-13.75,-7.0,-17.5,1.0,22.4,0.0
1,0,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,17.25,24.5,42.75,39.25,23.25,35,46,40,40,45,-17.75,-21.5,2.75,-0.75,-21.75,0.8,27.0,0.0
1,0,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,10.25,31.25,43.5,23.25,16.75,35,46,40,40,45,-24.75,-14.75,3.5,-16.75,-28.25,0.9,26.8,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,30.0,22.25,10.5,40.5,22.75,35,46,40,40,45,-5.0,-23.75,-29.5,0.5,-22.25,0.9,24.6,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,31.5,21.0,23.5,35.75,29.5,35,46,40,40,45,-3.5,-25.0,-16.5,-4.25,-15.5,1.0,23.8,0.0
1,0,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,30.0,28.25,47.75,22.25,38.75,35,46,40,40,45,-5.0,-17.75,7.75,-17.75,-6.25,0.9,28.0,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,46.0,24.75,19.75,43.0,44.0,35,46,40,40,45,11.0,-21.25,-20.25,3.0,-1.0,1.0,24.2,0.0
1,0,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,24.5,49.75,18.75,26.0,30.0,35,46,40,40,45,-10.5,3.75,-21.25,-14.0,-15.0,0.9,24.5,0.0
1,0,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,48.5,43.5,31.25,27.5,44.25,35,46,40,40,45,13.5,-2.5,-8.75,-12.5,-0.75,1.0,27.8,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,19.0,45.75,32.75,12.5,36.25,35,46,40,40,45,-16.0,-0.25,-7.25,-27.5,-8.75,0.9,23.2,0.0
1,0,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,11.0,14.0,32.5,44.0,26.25,35,46,40,40,45,-24.0,-32.0,-7.5,4.0,-18.75,-0.3,16.9,0.0
1,0,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,30.0,28.25,47.75,22.25,38.75,35,46,40,40,45,-5.0,-17.75,7.75,-17.75,-6.25,-0.8,28.4,0.0
1,0,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,17.25,44.5,28.75,16.0,30.25,35,46,40,40,45,-17.75,-1.5,-11.25,-24.0,-14.75,0.9,25.2,0.0
1,0,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,16.75,25.25,40.0,37.75,22.25,35,46,40,40,45,-18.25,-20.75,0.0,-2.25,-22.75,0.9,24.9,0.0
1,0,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,32.75,50.0,29.75,17.0,40.75,35,46,40,40,45,-2.25,4.0,-10.25,-23.0,-4.25,1.0,20.9,0.0
1,0,0,0,0,0,0,0.5,0.4,0.7,0.6,0.6,0.7,47.0,10.0,37.75,46.0,46.0,35,46,40,40,45,12.0,-36.0,-2.25,6.0,1.0,-0.4,26.0,0.0
1,0,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,25.25,40.0,50.0,31.75,38.5,35,46,40,40,45,-9.75,-6.0,10.0,-8.25,-6.5,1.0,26.2,0.0
